http://org.softlang.com/EcorePackageGenmodel,stargazers_count,pushed_at,http://org.softlang.com/EcorePackageXMI,http://org.softlang.com/qegal/EE,http://org.softlang.com/Folder,language,repository,http://org.softlang.com/Ant,genmodel,http://org.softlang.com/qegal/EJ1,http://org.softlang.com/qegal/EJ3,http://org.softlang.com/Pom,http://org.softlang.com/qegal/EJ2,http://org.softlang.com/Gradle,http://org.softlang.com/EcorePackageJava,state,http://org.softlang.com/File,http://org.softlang.com/EcoreClassifierJava,http://org.softlang.com/EcoreClassifierXMI,duplicates,http://org.softlang.com/GeneratorModel,http://org.softlang.com/qegal/E,http://org.softlang.com/qegal/G,http://org.softlang.com/Ecore,sha,http://org.softlang.com/qegal/EJJ,http://org.softlang.com/correspondsTo,eobject,http://org.softlang.com/qegal/J,size,http://org.softlang.com/partOf,ecore,default_branch,http://org.softlang.com/qegal/EJc2,components,sha_data,http://org.softlang.com/manifestsAs,created_at,http://org.softlang.com/Genmodel,http://org.softlang.com/uri,http://org.softlang.com/refersTo,updated_at,http://org.softlang.com/EcoreFactoryJava,http://org.softlang.com/name,http://org.softlang.com/OSGiProject,uniform_build,http://org.softlang.com/XML,http://org.softlang.com/nsUri,http://org.softlang.com/Manifest,http://org.softlang.com/refOccurs,http://org.softlang.com/Java,http://org.softlang.com/elementOf,time,watchers_count,http://org.softlang.com/nsPrefix,forks_count
1.0,0.0,2014-08-31T18:38:55Z,1.0,,50.0,Java,TristanFAURE/choixStagesInternes,0.0,1.0,,1.0,0.0,,0.0,1.0,done,101.0,9.0,9.0,0.0,1,1.0,1.0,1.0,12619b237a995f55cbfa6580babf976d3e6113d6,,10.0,4.0,1.0,240.0,161.0,1.0,master,,1.0,2014-08-31T18:37:18Z,151.0,2014-08-31T15:50:29Z,1.0,18.0,1.0,2014-08-31T18:38:54Z,1.0,9.0,3.0,True,15.0,12.0,1.0,13.0,50.0,95.0,610,0.0,1.0,0.0
1.0,0.0,2015-06-27T11:57:28Z,1.0,,144.0,HTML,Timbou90/YASA,0.0,1.0,,1.0,0.0,,0.0,1.0,done,2348.0,33.0,33.0,0.0,1,1.0,1.0,1.0,03561a8862afee1ef3245e286400cfbec19af07e,,34.0,1.0,1.0,38817.0,2526.0,1.0,master,,1.0,2015-06-27T11:38:46Z,2492.0,2015-06-24T12:24:31Z,1.0,66.0,1.0,2015-09-22T06:46:15Z,1.0,33.0,4.0,True,37.0,36.0,1.0,16.0,172.0,289.0,2859,0.0,1.0,0.0
1.0,0.0,2013-06-25T13:59:21Z,1.0,,109.0,Java,Tiandom/yasa_Metamodell,0.0,1.0,,1.0,0.0,,0.0,1.0,done,221.0,17.0,17.0,0.0,1,1.0,1.0,1.0,916bc35637c8c08088957da5a15f3a590fb98178,,18.0,26.0,1.0,4552.0,348.0,1.0,master,,1.0,2013-06-25T12:42:24Z,330.0,2013-06-25T13:58:30Z,1.0,34.0,1.0,2013-11-29T18:59:12Z,1.0,17.0,4.0,True,34.0,20.0,1.0,15.0,83.0,165.0,688,0.0,1.0,0.0
2.0,0.0,2017-05-14T15:45:08Z,2.0,,37.0,Java,Trivivium/MBSE-YAWL,0.0,2.0,,2.0,0.0,,0.0,2.0,done,115.0,16.0,16.0,0.0,2,2.0,2.0,2.0,30e16de2992e99faab40ac341b3799e7dcbb22a5,,18.0,1.0,2.0,343.0,171.0,2.0,master,,1.0,2017-05-14T15:44:56Z,152.0,2017-04-21T13:52:59Z,2.0,32.0,2.0,2017-04-21T13:58:51Z,2.0,16.0,4.0,True,18.0,22.0,1.0,21.0,71.0,141.0,625,0.0,2.0,0.0
1.0,0.0,2018-02-16T02:46:36Z,1.0,,80.0,Java,ThomasBurlett/EMF-Modelling-Example-with-Codegen,0.0,1.0,,1.0,0.0,,0.0,1.0,done,156.0,9.0,9.0,0.0,1,1.0,1.0,1.0,a068c954b8887fbae05d99c249b5fc6689017cc8,,10.0,5.0,1.0,172.0,246.0,1.0,master,,1.0,2018-02-16T02:46:35Z,236.0,2018-02-16T02:31:28Z,1.0,18.0,1.0,2018-02-16T02:48:15Z,1.0,9.0,4.0,True,14.0,12.0,1.0,13.0,40.0,86.0,640,0.0,1.0,0.0
2.0,0.0,2015-09-26T21:17:12Z,89.0,86.0,129.0,Java,TheProjecter/amor-conflict-detection,0.0,2.0,87.0,2.0,0.0,,0.0,2.0,done,313.0,28.0,212.0,0.0,2,89.0,2.0,46.0,ffa99f4916f4fc94240814e8ee049be5cca01184,,30.0,16.0,2.0,496.0,744.0,46.0,master,,1.0,2012-02-26T22:14:58Z,442.0,2015-09-26T21:14:40Z,2.0,240.0,2.0,2015-09-26T21:15:17Z,2.0,212.0,11.0,True,90.0,305.0,1.0,93.0,137.0,632.0,688,0.0,89.0,0.0
1.0,0.0,2014-04-29T13:48:52Z,1.0,,106.0,Java,TristanFAURE/query2Table,0.0,1.0,,1.0,0.0,,0.0,1.0,done,190.0,10.0,10.0,0.0,1,1.0,1.0,1.0,d0779a9c3775ed32668cf1076f542fb0bf977ab0,,11.0,8.0,1.0,292.0,307.0,1.0,master,,1.0,2014-04-29T13:48:15Z,296.0,2014-04-29T13:38:38Z,1.0,20.0,1.0,2014-05-04T09:54:03Z,1.0,10.0,8.0,True,40.0,13.0,1.0,46.0,95.0,177.0,828,0.0,1.0,0.0
1.0,0.0,2018-01-23T15:00:02Z,1.0,,22.0,Java,YehiaElrakaiby/React,0.0,1.0,,1.0,0.0,,0.0,1.0,done,96.0,35.0,24.0,0.0,1,1.0,1.0,1.0,2fe3d459fef35bf79db6fdb567727c67369f73f7,,25.0,23.0,1.0,1044.0,143.0,1.0,master,,1.0,2017-07-13T09:59:52Z,118.0,2017-04-15T10:58:05Z,1.0,59.0,1.0,2017-04-15T11:00:57Z,1.0,24.0,1.0,True,9.0,27.0,1.0,2.0,80.0,156.0,640,0.0,1.0,0.0
1.0,0.0,2015-07-31T10:46:58Z,1.0,,80.0,Java,UXPlatformDemoTeam/SensingFlowEditor,0.0,1.0,,1.0,0.0,,0.0,1.0,done,406.0,14.0,15.0,0.0,1,1.0,1.0,1.0,2d81aea8532d98e72792aedad1996256b450206b,,14.0,2.0,1.0,856.0,502.0,1.0,master,1.0,1.0,2015-07-31T10:46:46Z,486.0,2015-05-29T06:11:15Z,1.0,29.0,1.0,2016-06-27T08:04:47Z,1.0,15.0,6.0,True,20.0,18.0,1.0,28.0,121.0,188.0,658,0.0,1.0,0.0
3.0,0.0,2013-04-18T20:47:07Z,3.0,,158.0,Java,Tcharl/net.osgiliath.karaf.conftransform.utils,0.0,3.0,,3.0,0.0,,0.0,3.0,done,718.0,98.0,101.0,0.0,3,3.0,3.0,3.0,dca194793a8ed79cc74752632c8dd57181aa2d45,,101.0,198.0,3.0,7586.0,982.0,3.0,master,2.0,1.0,2013-04-18T20:45:48Z,876.0,2013-03-13T13:52:20Z,3.0,199.0,3.0,2013-11-06T21:51:53Z,3.0,101.0,7.0,True,73.0,110.0,1.0,21.0,236.0,540.0,1032,0.0,3.0,2.0
1.0,0.0,2015-11-08T20:57:52Z,1.0,,35.0,Java,RomJak/MElab1,0.0,1.0,,1.0,0.0,,0.0,1.0,done,158.0,11.0,27.0,0.0,1,1.0,1.0,1.0,d54883abd60877c9a18b2cc44d5e0a0c76efab40,,12.0,7.0,1.0,0.0,221.0,1.0,master,1.0,1.0,2015-11-08T20:57:14Z,193.0,2015-11-08T13:53:43Z,1.0,38.0,1.0,2015-11-08T15:20:33Z,1.0,27.0,4.0,True,32.0,30.0,1.0,14.0,59.0,143.0,671,0.0,1.0,0.0
1.0,0.0,2014-12-12T01:09:06Z,1.0,,89.0,Java,SimonLegaultHebert/UQAM_inf5153.editorZIlla,0.0,1.0,,1.0,0.0,,0.0,1.0,done,356.0,13.0,17.0,0.0,1,1.0,1.0,1.0,5ee5c10bd6d7a8009100742286d28392391c5fab,,14.0,12.0,1.0,8116.0,463.0,1.0,master,1.0,1.0,2014-12-12T01:08:55Z,445.0,2014-11-03T19:40:17Z,1.0,30.0,1.0,2015-09-06T21:23:44Z,1.0,17.0,4.0,True,28.0,20.0,1.0,15.0,70.0,142.0,922,0.0,1.0,0.0
1.0,0.0,2017-04-08T10:51:19Z,2.0,,345.0,Java,Sherbieny/trafficLightSystem-UML-Ecore,0.0,1.0,,2.0,0.0,,0.0,2.0,done,718.0,11.0,11.0,0.0,1,2.0,1.0,1.0,e68f2867c1b43379001ae96f5865cbca9faccb5d,,13.0,10.0,2.0,58452.0,1076.0,1.0,master,,1.0,2017-04-08T10:50:57Z,1063.0,2017-03-24T06:26:28Z,1.0,22.0,,2017-03-24T06:29:31Z,2.0,11.0,2.0,True,131.0,17.0,1.0,8.0,44.0,210.0,2031,0.0,2.0,0.0
1.0,0.0,2015-06-08T16:13:26Z,2.0,,44.0,Java,SESilverlining/IRETool,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,done,323.0,24.0,25.0,0.0,1,2.0,1.0,2.0,b4040831f0090e86dd7e6eb998bf3454aa4e14af,,25.0,4.0,1.0,408.0,394.0,3.0,master,,1.0,2015-06-08T16:13:09Z,367.0,2015-06-02T19:03:38Z,1.0,49.0,1.0,2015-06-08T16:13:27Z,1.0,25.0,4.0,True,15.0,29.0,1.0,15.0,108.0,188.0,703,0.0,2.0,0.0
1.0,0.0,2016-04-04T14:24:52Z,1.0,,38.0,Java,Rubyfi/varhenshin-gui,0.0,1.0,,1.0,0.0,,0.0,1.0,done,110.0,4.0,4.0,0.0,1,1.0,1.0,1.0,9e8deb15f41f830ec8ce45ce76441ecc04d0bdef,,5.0,2.0,1.0,8579.0,153.0,1.0,master,,1.0,2016-04-04T14:24:49Z,148.0,2016-02-17T14:07:00Z,1.0,8.0,1.0,2016-02-17T14:27:21Z,1.0,4.0,2.0,True,10.0,7.0,1.0,27.0,45.0,73.0,719,0.0,1.0,0.0
1.0,0.0,2015-10-22T16:20:01Z,1.0,,16.0,Java,SmithRWORNL/EMF-JavaFX-Prototype,0.0,1.0,,1.0,0.0,,0.0,1.0,done,146.0,20.0,24.0,0.0,1,1.0,1.0,1.0,f2b082cd64e61ba7928e8cd850835844159a523d,,20.0,6.0,1.0,380.0,187.0,1.0,master,1.0,1.0,2015-10-22T16:19:44Z,162.0,2015-10-16T16:43:01Z,1.0,44.0,1.0,2015-10-16T16:50:01Z,1.0,24.0,2.0,True,8.0,27.0,1.0,7.0,68.0,130.0,781,0.0,1.0,0.0
2.0,0.0,2017-12-13T17:25:00Z,2.0,2.0,68.0,Java,Tarik0303/various-dev-projects,0.0,2.0,,2.0,0.0,,0.0,1.0,done,182.0,6.0,12.0,0.0,2,2.0,2.0,2.0,3801f0737c48f70581811245e1cff71af7f3906f,,14.0,5.0,1.0,168.0,265.0,2.0,master,,1.0,2017-12-13T17:24:56Z,250.0,2017-12-13T16:58:31Z,2.0,18.0,2.0,2017-12-13T17:20:39Z,1.0,12.0,5.0,True,22.0,16.0,1.0,23.0,45.0,105.0,643,0.0,2.0,0.0
1.0,0.0,2017-12-15T22:23:09Z,1.0,,44.0,Java,Taddist/StateMachineDC,0.0,1.0,,1.0,0.0,,0.0,1.0,done,157.0,6.0,6.0,0.0,1,1.0,1.0,1.0,49f42862c87b513d015dcc1e5c4c88957f93ffc6,,7.0,3.0,1.0,534.0,208.0,1.0,master,,1.0,2017-12-15T22:22:31Z,201.0,2017-12-15T21:19:04Z,1.0,12.0,1.0,2018-01-17T21:26:26Z,1.0,6.0,4.0,True,15.0,9.0,1.0,15.0,39.0,80.0,625,0.0,1.0,0.0
1.0,0.0,2017-12-15T21:45:24Z,,,51.0,Java,Taddist/Grafcet_Graphic_Editor,0.0,1.0,,,0.0,1.0,0.0,1.0,done,108.0,6.0,,0.0,1,,1.0,1.0,e8468b5c383f8fb76f713f1c87d70c10fd57fcd2,,,1.0,1.0,952.0,159.0,1.0,master,,1.0,2017-12-15T21:45:23Z,159.0,2017-10-18T16:44:31Z,1.0,6.0,1.0,2018-01-17T21:27:10Z,1.0,,4.0,True,12.0,2.0,1.0,15.0,39.0,70.0,625,0.0,,0.0
2.0,0.0,2013-02-12T15:07:38Z,3.0,,63.0,Java,SysFera/vishnuGenerator,0.0,2.0,1.0,2.0,0.0,,0.0,2.0,done,493.0,92.0,145.0,0.0,2,3.0,2.0,3.0,670a5570959dd94355ecee0bfaf41440d1977ee9,,94.0,178.0,2.0,2868.0,705.0,3.0,master,,1.0,2013-02-12T15:00:33Z,556.0,2013-02-12T15:06:16Z,2.0,237.0,2.0,2013-10-22T02:50:24Z,2.0,145.0,3.0,True,14.0,152.0,1.0,12.0,227.0,498.0,906,0.0,3.0,1.0
2.0,0.0,2015-05-12T23:20:48Z,2.0,,68.0,Java,SuperOok/zeugen,0.0,1.0,,2.0,0.0,,0.0,2.0,done,201.0,18.0,18.0,0.0,1,2.0,2.0,2.0,9dc68ac21595158ec34dcf37b676d5ca314b07f5,,20.0,10.0,2.0,344.0,290.0,2.0,master,,1.0,2015-05-12T23:20:46Z,269.0,2015-05-01T11:49:36Z,1.0,36.0,1.0,2015-05-01T17:58:04Z,2.0,18.0,7.0,True,24.0,24.0,1.0,24.0,82.0,167.0,641,0.0,2.0,0.0
1.0,0.0,2017-07-11T03:15:22Z,2.0,,95.0,Java,SriousTaken/iormEditor2,0.0,1.0,,2.0,0.0,,0.0,2.0,done,210.0,10.0,10.0,0.0,1,2.0,1.0,1.0,d1ef70a8ec8c20001767ceafc1823b01c2c9c691,,12.0,5.0,2.0,1248.0,317.0,1.0,workingAgain,,1.0,2017-07-11T03:06:19Z,305.0,2017-06-04T18:52:16Z,1.0,20.0,1.0,2017-06-04T18:58:18Z,2.0,10.0,5.0,True,19.0,16.0,1.0,32.0,94.0,152.0,657,0.0,2.0,0.0
1.0,0.0,2017-07-11T03:36:50Z,2.0,,95.0,Java,SriousTaken/iorm,0.0,1.0,,2.0,0.0,,0.0,2.0,done,201.0,10.0,10.0,0.0,1,2.0,1.0,1.0,ec51a76f5b18a0f74ab7f2ad0687581335796ea0,,12.0,5.0,2.0,543.0,308.0,1.0,master,,1.0,2017-07-01T02:08:15Z,296.0,2017-07-11T03:35:27Z,1.0,20.0,1.0,2017-07-11T03:36:53Z,2.0,10.0,5.0,True,19.0,16.0,1.0,31.0,85.0,143.0,654,0.0,2.0,0.0
1.0,0.0,2017-02-13T10:07:39Z,8.0,,22.0,Java,SpockReko/mdsd1617,0.0,1.0,5.0,3.0,0.0,,0.0,3.0,done,91.0,24.0,23.0,0.0,1,8.0,1.0,1.0,1cae19b276beea60b4259f840305f4376e187fb6,,26.0,18.0,3.0,28400.0,144.0,1.0,master,,1.0,2017-02-13T10:07:39Z,113.0,2017-02-13T09:59:36Z,1.0,47.0,1.0,2017-05-31T21:04:29Z,3.0,23.0,1.0,True,17.0,37.0,1.0,4.0,68.0,151.0,641,0.0,8.0,0.0
1.0,0.0,2017-04-15T09:50:58Z,1.0,,11.0,Java,LorenzoBettini/emf-school-model,0.0,1.0,,1.0,0.0,,0.0,1.0,done,28.0,6.0,6.0,0.0,1,1.0,1.0,1.0,f6a0f562c29ba5a84a1b0bab5a999767392b5efb,,7.0,2.0,1.0,19.0,46.0,1.0,master,,1.0,2017-04-15T09:50:57Z,39.0,2016-06-02T12:29:30Z,1.0,12.0,1.0,2017-04-15T09:48:34Z,1.0,6.0,1.0,True,6.0,9.0,1.0,3.0,18.0,44.0,633,0.0,1.0,1.0
2.0,0.0,2017-06-01T11:46:45Z,2.0,,706.0,Java,ZeeQ320/DVA436,0.0,1.0,,2.0,0.0,,0.0,2.0,done,1445.0,49.0,47.0,0.0,1,2.0,2.0,2.0,f43558a56881860c5039485655acee22daa31314,,49.0,6.0,2.0,25915.0,2201.0,2.0,master,,1.0,2017-06-01T11:45:58Z,2151.0,2017-05-29T14:36:05Z,1.0,96.0,1.0,2017-05-29T20:56:48Z,2.0,47.0,5.0,True,111.0,53.0,1.0,25.0,225.0,453.0,2057,0.0,2.0,0.0
1.0,0.0,2015-08-15T15:56:25Z,3.0,,35.0,Java,Lobage/erca.erca,0.0,1.0,,3.0,0.0,,0.0,3.0,done,162.0,16.0,16.0,0.0,1,3.0,1.0,1.0,d5eb1bbcc4fbccb19357f34f213e821c74d262e8,,19.0,10.0,3.0,1712.0,216.0,1.0,master,,1.0,2011-04-09T15:34:41Z,197.0,2015-08-15T15:52:48Z,1.0,32.0,1.0,2015-08-15T15:56:27Z,3.0,16.0,1.0,True,6.0,25.0,1.0,6.0,106.0,158.0,703,0.0,3.0,0.0
1.0,0.0,2017-01-16T13:57:57Z,1.0,,19.0,Java,DFKI-CPS/scemf,0.0,1.0,,1.0,0.0,,0.0,1.0,done,40.0,8.0,8.0,0.0,1,1.0,1.0,1.0,c6f98a6fee96001bec3c099bf8a1d1b88dd69952,,9.0,7.0,1.0,43.0,68.0,1.0,master,,1.0,2017-01-16T13:57:54Z,59.0,2017-01-16T13:32:50Z,1.0,16.0,1.0,2017-01-16T13:57:59Z,1.0,8.0,1.0,True,7.0,11.0,1.0,2.0,21.0,52.0,593,0.0,1.0,0.0
1.0,0.0,2017-02-12T20:02:26Z,8.0,,62.0,JavaScript,DFKI-CPS/chimpanc,0.0,1.0,7.0,1.0,0.0,,0.0,1.0,done,134.0,8.0,193.0,0.0,1,8.0,1.0,2.0,2cce971b48655029ab596ccc82974a522a43a06a,,9.0,7.0,1.0,24001.0,397.0,2.0,master,,1.0,2017-02-12T20:02:22Z,196.0,2016-09-19T08:01:52Z,1.0,16.0,1.0,2017-01-16T13:34:38Z,1.0,8.0,1.0,True,11.0,11.0,1.0,2.0,21.0,249.0,875,0.0,1.0,0.0
2.0,0.0,2015-03-22T16:53:40Z,2.0,,251.0,Java,CsabaSzabo/iOS-Test-Generator,0.0,2.0,,2.0,0.0,,0.0,2.0,done,309.0,7.0,7.0,0.0,2,2.0,2.0,2.0,4c2a16e43c603d00507bab961fe6b44c3e7d5927,,8.0,9.0,2.0,3652.0,570.0,2.0,master,1.0,1.0,2015-03-22T16:53:39Z,560.0,2014-01-26T17:51:50Z,2.0,14.0,2.0,2015-03-22T16:53:40Z,2.0,7.0,5.0,True,45.0,13.0,1.0,46.0,67.0,148.0,891,0.0,2.0,0.0
2.0,0.0,2015-10-23T15:00:31Z,1.0,,31.0,Java,ChristophMoserUNIVIE/ASE,0.0,2.0,,1.0,0.0,,0.0,1.0,done,147.0,19.0,20.0,0.0,2,1.0,2.0,1.0,baa4060762d77fe12c737b56e08123e9786d4d1f,,20.0,6.0,1.0,184.0,200.0,1.0,master,1.0,1.0,2015-10-23T15:00:28Z,178.0,2015-10-23T13:25:21Z,2.0,39.0,2.0,2015-10-23T15:00:32Z,1.0,20.0,4.0,True,15.0,23.0,1.0,15.0,91.0,161.0,641,0.0,1.0,0.0
1.0,0.0,2016-11-09T19:38:36Z,2.0,,4.0,0,Boca13/Laffon,0.0,1.0,2.0,,0.0,,0.0,,done,9.0,,6.0,0.0,1,2.0,1.0,1.0,34853298a800435735c05ed278edaa8c95f93cac,,,0.0,,2167.0,21.0,1.0,master,,1.0,2016-11-09T19:38:04Z,13.0,2016-11-09T18:07:25Z,1.0,,1.0,2016-11-09T18:07:25Z,,,1.0,True,5.0,1.0,1.0,1.0,,18.0,671,0.0,1.0,1.0
1.0,0.0,2017-10-20T06:59:05Z,1.0,,13.0,Java,BjornArnelid/diffcalc,0.0,1.0,,1.0,0.0,,0.0,1.0,done,50.0,8.0,8.0,0.0,1,1.0,1.0,1.0,336c09237785a0b7e5e870ae016dfec7dd8b0f38,,9.0,7.0,1.0,63.0,72.0,1.0,master,,1.0,2017-10-20T06:58:43Z,63.0,2017-10-02T13:00:50Z,1.0,16.0,1.0,2017-10-04T06:53:17Z,1.0,8.0,2.0,True,5.0,11.0,1.0,14.0,37.0,68.0,609,0.0,1.0,0.0
1.0,0.0,2017-05-02T11:22:26Z,1.0,,30.0,Java,DavidBlancoSD/dmn,0.0,1.0,,1.0,0.0,,0.0,1.0,done,105.0,12.0,12.0,0.0,1,1.0,1.0,1.0,a50ef11c12de838e52b43a9576b9f68741cf7849,,13.0,3.0,1.0,97.0,148.0,1.0,master,,1.0,2017-05-02T11:22:18Z,135.0,2017-04-27T22:49:42Z,1.0,24.0,1.0,2017-04-27T23:35:47Z,1.0,12.0,4.0,True,14.0,15.0,1.0,15.0,54.0,106.0,625,0.0,1.0,0.0
2.0,0.0,2017-12-11T13:06:47Z,2.0,,10.0,Java,F-Mercier/CCS,0.0,2.0,1.0,1.0,0.0,,0.0,1.0,done,258.0,112.0,112.0,0.0,2,2.0,2.0,2.0,cd202f48ddc9730e89c317053bf78eb89abf4f00,,113.0,15.0,1.0,639.0,383.0,1.0,master,,1.0,2017-12-08T09:35:24Z,268.0,2017-12-05T16:05:49Z,2.0,224.0,2.0,2017-12-05T16:06:33Z,1.0,112.0,1.0,True,7.0,116.0,1.0,2.0,247.0,490.0,734,0.0,2.0,1.0
1.0,0.0,2017-04-19T09:02:39Z,1.0,,51.0,Java,FTSRG/mdsd-examples,0.0,1.0,,1.0,0.0,,0.0,1.0,done,80.0,8.0,8.0,0.0,1,1.0,1.0,1.0,432f8ca83fed39e7275d4433fd4626c033d7b9d2,,9.0,1.0,1.0,358.0,140.0,1.0,master,,1.0,2016-03-17T13:13:37Z,131.0,2016-02-17T18:41:02Z,1.0,16.0,1.0,2017-04-27T12:22:56Z,1.0,8.0,4.0,True,17.0,11.0,1.0,13.0,33.0,80.0,640,0.0,1.0,0.0
1.0,0.0,2018-02-06T11:11:29Z,1.0,,5.0,HTML,EkynoxSV/PDC_OC,0.0,1.0,1.0,,0.0,,0.0,,done,8.0,,,0.0,1,1.0,1.0,1.0,a04a7ec8181bcb483c0a9d21762bab14385e190f,,,0.0,,4.0,14.0,0.0,master,,1.0,2018-02-06T11:10:48Z,13.0,2018-02-06T09:50:41Z,1.0,,1.0,2018-02-06T10:47:00Z,,,1.0,True,5.0,1.0,1.0,2.0,,11.0,641,0.0,1.0,1.0
2.0,0.0,2016-05-18T20:06:03Z,2.0,,41.0,Java,DreamSpawn/MBSE_F16,0.0,2.0,,2.0,0.0,,0.0,2.0,done,106.0,13.0,13.0,0.0,2,2.0,2.0,2.0,8be1319ffd5fc9dc7353ff3d5036950fe06c0170,,15.0,0.0,2.0,169.0,163.0,2.0,master,,1.0,2016-05-18T20:05:36Z,147.0,2016-04-01T08:46:56Z,2.0,26.0,2.0,2016-04-01T08:56:14Z,2.0,13.0,5.0,True,20.0,19.0,1.0,32.0,58.0,126.0,625,0.0,2.0,0.0
1.0,0.0,2016-08-10T09:44:57Z,1.0,,27.0,Java,AlmazNasibullin/GitTestProject,0.0,1.0,,1.0,0.0,,0.0,1.0,done,86.0,15.0,14.0,0.0,1,1.0,1.0,1.0,5032c29d3047107b51d512aa345f75ec18a438e8,,15.0,6.0,1.0,339.0,128.0,1.0,master,,1.0,2016-08-10T09:44:52Z,113.0,2016-03-28T13:17:42Z,1.0,29.0,1.0,2016-08-09T14:30:48Z,1.0,14.0,1.0,True,8.0,17.0,1.0,3.0,33.0,78.0,703,0.0,1.0,0.0
1.0,0.0,2016-03-02T16:50:30Z,1.0,,33.0,Java,AngelMorenoMDE/innovaserv_pcn,0.0,1.0,,1.0,0.0,,0.0,1.0,done,242.0,26.0,26.0,0.0,1,1.0,1.0,1.0,c77a4f750030fe415a29b8908ee107692dd71b48,,27.0,5.0,1.0,86.0,302.0,1.0,master,,1.0,2016-03-02T16:49:01Z,275.0,2016-03-02T16:23:52Z,1.0,52.0,1.0,2016-03-03T22:38:15Z,1.0,26.0,4.0,True,13.0,29.0,1.0,15.0,143.0,222.0,640,0.0,1.0,0.0
1.0,0.0,2014-11-08T15:29:09Z,1.0,,4.0,0,Abadhor/ModelEngineeringRepo,0.0,1.0,1.0,,0.0,,0.0,,done,9.0,,25.0,0.0,1,1.0,1.0,1.0,81f0009270f8a8d8f3f6bf4b63d33567d8928bd6,,,0.0,,196.0,39.0,1.0,master,,1.0,2014-11-08T15:23:48Z,13.0,2014-11-03T17:26:07Z,1.0,25.0,1.0,2014-11-03T17:26:07Z,,25.0,1.0,True,7.0,26.0,1.0,1.0,,38.0,703,0.0,1.0,0.0
1.0,0.0,2017-07-12T15:40:03Z,1.0,,18.0,Java,ANCIT/gef-example,0.0,1.0,,1.0,0.0,,0.0,1.0,done,39.0,4.0,4.0,0.0,1,1.0,1.0,1.0,ea99a32879c26550b3dca054d43244dfac2c949d,,5.0,4.0,1.0,39.0,62.0,1.0,master,,1.0,2017-07-12T15:39:09Z,57.0,2017-07-12T14:15:06Z,1.0,8.0,1.0,2017-07-12T14:18:43Z,1.0,4.0,2.0,True,8.0,7.0,1.0,6.0,22.0,48.0,625,0.0,1.0,0.0
1.0,0.0,2017-02-14T15:28:33Z,1.0,,59.0,Java,AresEkb/EMFTextXPath2,0.0,1.0,,1.0,0.0,,0.0,1.0,done,614.0,116.0,116.0,0.0,1,1.0,1.0,1.0,e67309bd08cc75d17e552a5c2608f824601f0fe1,,117.0,39.0,1.0,4225.0,790.0,1.0,master,,1.0,2016-07-29T08:44:24Z,673.0,2013-11-11T11:49:12Z,1.0,232.0,1.0,2016-06-03T08:10:59Z,1.0,116.0,4.0,True,16.0,119.0,1.0,27.0,572.0,834.0,815,0.0,1.0,0.0
1.0,0.0,2017-05-14T11:49:08Z,1.0,,69.0,Java,ArthurHuo/metamodel-mcda,0.0,1.0,,1.0,0.0,,0.0,1.0,done,668.0,12.0,12.0,0.0,1,1.0,1.0,1.0,6054c561968cdd69b9d457d936a3f4a1b644307c,,13.0,8.0,1.0,2421.0,750.0,1.0,master,,1.0,2017-05-14T11:49:07Z,737.0,2017-04-17T09:25:38Z,1.0,24.0,1.0,2017-04-17T09:28:32Z,1.0,12.0,3.0,True,14.0,15.0,1.0,30.0,273.0,323.0,907,0.0,1.0,0.0
1.0,0.0,2015-10-26T13:03:53Z,1.0,,68.0,Java,AresEkb/EMFTextXPath3,0.0,1.0,,1.0,0.0,,0.0,1.0,done,616.0,116.0,119.0,0.0,1,1.0,1.0,1.0,9f036d7baccc6564f46a1d56920f647c7cf7f8b8,,117.0,39.0,1.0,914.0,804.0,1.0,master,1.0,1.0,2015-10-26T13:03:51Z,684.0,2015-10-26T11:18:04Z,1.0,235.0,1.0,2015-10-26T11:18:21Z,1.0,119.0,4.0,True,16.0,122.0,1.0,27.0,571.0,836.0,742,0.0,1.0,1.0
1.0,0.0,2013-11-13T10:48:09Z,1.0,,55.0,Java,AresEkb/EMFTextTowerOfPisa,0.0,1.0,,1.0,0.0,,0.0,1.0,done,448.0,55.0,55.0,0.0,1,1.0,1.0,1.0,46607f18738484f7074be508ebb8c5f6ce70ae28,,56.0,4.0,1.0,640.0,559.0,1.0,master,,1.0,2013-11-12T18:52:52Z,503.0,2013-11-12T18:47:08Z,1.0,110.0,1.0,2013-11-13T10:48:11Z,1.0,55.0,4.0,True,15.0,58.0,1.0,30.0,404.0,543.0,685,0.0,1.0,0.0
1.0,0.0,2013-11-12T18:54:26Z,1.0,,55.0,Java,AresEkb/EMFTextArithm,0.0,1.0,,1.0,0.0,,0.0,1.0,done,360.0,12.0,12.0,0.0,1,1.0,1.0,1.0,603c3c5f90f22422405df50a0d10cc5bc0224d1f,,13.0,4.0,1.0,516.0,428.0,1.0,master,,1.0,2013-11-12T18:54:15Z,415.0,2013-11-11T09:40:20Z,1.0,24.0,,2013-11-12T18:54:33Z,1.0,12.0,4.0,True,15.0,15.0,1.0,30.0,315.0,368.0,790,0.0,1.0,0.0
